person_id,avg_x,avg_y,avg_z,timestamp_sec
10340900,43977.631578947368,-20447.947368421053,1632.5263157894736842,2013-01-09 03:34:09
10340900,42973.517241379310,-20612.724137931034,1662.3448275862068966,2013-01-09 03:34:10
10340900,41740.862068965517,-20593.310344827586,1742.7931034482758621,2013-01-09 03:34:11
10340900,40261.285714285714,-19964.071428571429,1654.7857142857142857,2013-01-09 03:34:12
10340900,39032.310344827586,-19563.448275862069,1778.8620689655172414,2013-01-09 03:34:13
10340900,37777.896551724138,-19136.793103448276,1800.0344827586206897,2013-01-09 03:34:14
10340900,36394.571428571429,-18739.035714285714,1768.0357142857142857,2013-01-09 03:34:15
10340900,35098.518518518519,-18538.888888888889,1799.1851851851851852,2013-01-09 03:34:16
10340900,34091.821428571429,-18402.821428571429,1750.6428571428571429,2013-01-09 03:34:17
10340900,32582.214285714286,-18612.107142857143,1867.2857142857142857,2013-01-09 03:34:18
10340900,31188.222222222222,-18108.703703703704,1792.5185185185185185,2013-01-09 03:34:19
10340900,29881.107142857143,-17671.035714285714,1661.7500000000000000,2013-01-09 03:34:20
10340900,28772.111111111111,-17356.037037037037,1821.0000000000000000,2013-01-09 03:34:21
10340900,27599.607142857143,-17207.214285714286,1848.3928571428571429,2013-01-09 03:34:22
10340900,26502.592592592593,-17262.000000000000,1632.4814814814814815,2013-01-09 03:34:23
10340900,25383.535714285714,-16831.000000000000,1692.8928571428571429,2013-01-09 03:34:24
10340900,24232.178571428571,-16339.000000000000,1824.3928571428571429,2013-01-09 03:34:25
10340900,23368.500000000000,-15829.321428571429,1799.3928571428571429,2013-01-09 03:34:26
10340900,22352.214285714286,-15357.214285714286,1726.2500000000000000,2013-01-09 03:34:27
10340900,21326.285714285714,-14831.678571428571,1651.6071428571428571,2013-01-09 03:34:28
10340900,20388.285714285714,-14392.892857142857,1704.3928571428571429,2013-01-09 03:34:29
10340900,19478.000000000000,-13869.000000000000,1763.1851851851851852,2013-01-09 03:34:30
10340900,18778.821428571429,-13323.785714285714,1731.0357142857142857,2013-01-09 03:34:31
10340900,17943.857142857143,-12583.964285714286,1695.9642857142857143,2013-01-09 03:34:32
10340900,16663.296296296296,-11697.481481481481,1798.9629629629629630,2013-01-09 03:34:33
10340900,15743.517241379310,-10772.724137931034,1825.4137931034482759,2013-01-09 03:34:34
10340900,14943.000000000000,-9592.1785714285714286,1801.8571428571428571,2013-01-09 03:34:35
10340900,14388.857142857143,-8720.2857142857142857,1823.6071428571428571,2013-01-09 03:34:36
10340900,13560.500000000000,-7749.0357142857142857,1853.1071428571428571,2013-01-09 03:34:37
10340900,12804.827586206897,-7021.3448275862068966,1861.3103448275862069,2013-01-09 03:34:38
10340900,11949.035714285714,-6066.5000000000000000,1789.6785714285714286,2013-01-09 03:34:39
10340900,11084.862068965517,-5067.4482758620689655,1808.9655172413793103,2013-01-09 03:34:40
10340900,10147.0000000000000000,-4291.0357142857142857,1802.1071428571428571,2013-01-09 03:34:41
10340900,9250.7500000000000000,-3522.0714285714285714,1867.5000000000000000,2013-01-09 03:34:42
10340900,8408.0000000000000000,-2765.2608695652173913,1874.5652173913043478,2013-01-09 03:34:43
10340900,7295.1428571428571429,-1910.7142857142857143,1866.8214285714285714,2013-01-09 03:34:44
10340900,6377.1333333333333333,-1001.4666666666666667,1769.4333333333333333,2013-01-09 03:34:45
10340900,5459.7931034482758621,-275.6896551724137931,1732.5172413793103448,2013-01-09 03:34:46
10340900,4507.1724137931034483,525.8275862068965517,1678.1034482758620690,2013-01-09 03:34:47
10340900,3473.2142857142857143,1133.5714285714285714,1669.1785714285714286,2013-01-09 03:34:48
10340900,2321.3793103448275862,1664.7931034482758621,1719.9310344827586207,2013-01-09 03:34:49
